AK	0.003
AR	0.017
CO	0.005
CT	0.013
DE	0.024
GA	0.017
ID	0.003
IL	0.009
IN	0.285
IA	0.008
KS	0.009
KY	0.047
LA	0.011
ME	0.021
MN	0.008
MS	0.012
MO	0.015
MT	0.003
NE	0.007
NV	0.027
NH	0.050
NM	0.003
NC	0.032
ND	0.005
OH	0.015
OK	0.009
PA	0.012
RI	0.040
SC	0.015
SD	0.006
TN	0.188
TX	0.009
UT	0.012
VT	0.013
WV	0.026
WI	0.015
WY	0.007
