AK	0.010
AR	0.137
CO	0.005
CT	0.010
DE	0.006
GA	0.006
ID	0.004
IL	0.003
IN	0.010
IA	0.004
KS	0.004
KY	0.004
LA	0.035
ME	0.006
MS	0.035
MO	0.005
MT	0.004
NE	0.004
NV	0.007
NH	0.010
NM	0.004
NC	0.007
ND	0.035
OH	0.009
OK	0.034
PA	0.027
RI	0.008
SC	0.005
SD	0.004
TN	0.028
TX	0.218
UT	0.282
VT	0.003
VA	0.006
WV	0.007
WI	0.006
WY	0.006
