AK	0.023
AR	0.042
CO	0.000
CT	0.000
DE	0.000
GA	0.000
ID	0.000
IL	0.000
IN	0.105
IA	0.000
KS	0.000
KY	0.093
LA	0.003
ME	0.000
MN	0.000
MT	0.000
NE	0.000
NV	0.000
NH	0.006
NM	0.000
NC	0.013
ND	0.000
OH	0.000
OK	0.000
PA	0.000
RI	0.006
SC	0.000
SD	0.000
TN	0.597
TX	0.092
UT	0.000
VT	0.015
VA	0.000
WV	0.005
WI	0.000
WY	0.000
