AK	0.003
AR	0.179
CO	0.003
CT	0.000
DE	0.001
GA	0.000
ID	0.000
IL	0.001
IN	0.005
IA	0.001
KS	0.001
KY	0.068
LA	0.013
ME	0.001
MN	0.002
MS	0.001
MO	0.000
MT	0.002
NE	0.001
NV	0.003
NH	0.000
NM	0.001
NC	0.060
ND	0.005
OH	0.000
OK	0.005
PA	0.001
RI	0.003
SD	0.000
TN	0.551
TX	0.024
UT	0.045
VT	0.015
VA	0.001
WV	0.002
WI	0.000
WY	0.003
