AK	0.009
AR	0.050
CO	0.010
CT	0.015
DE	0.017
GA	0.016
ID	0.014
IL	0.012
IN	0.022
IA	0.013
KS	0.013
KY	0.013
LA	0.009
ME	0.017
MN	0.012
MS	0.013
MO	0.016
MT	0.011
NE	0.013
NV	0.019
NH	0.009
NM	0.013
NC	0.020
ND	0.032
OH	0.015
OK	0.008
PA	0.014
RI	0.020
TN	0.022
TX	0.091
UT	0.372
VT	0.011
VA	0.017
WV	0.017
WI	0.015
WY	0.009
