AK	0.216
AR	0.007
CO	0.020
CT	0.002
DE	0.003
GA	0.002
ID	0.007
IL	0.005
IN	0.007
IA	0.006
KS	0.004
KY	0.007
LA	0.035
ME	0.004
MN	0.016
MS	0.008
MO	0.002
NE	0.004
NV	0.012
NH	0.012
NM	0.009
NC	0.015
ND	0.213
OH	0.002
OK	0.044
PA	0.003
RI	0.005
SC	0.002
SD	0.004
TN	0.002
TX	0.070
UT	0.223
VT	0.009
VA	0.005
WV	0.004
WI	0.003
WY	0.012
