AK	0.000
AR	0.124
CO	0.000
CT	0.043
DE	0.000
GA	0.052
ID	0.000
IL	0.000
IN	0.043
IA	0.000
KS	0.000
KY	0.000
LA	0.000
ME	0.000
MN	0.000
MS	0.000
MO	0.000
MT	0.000
NE	0.000
NV	0.000
NH	0.000
NM	0.000
NC	0.000
ND	0.000
OH	0.040
OK	0.000
PA	0.000
RI	0.028
SC	0.000
SD	0.000
TN	0.113
TX	0.000
UT	0.502
VT	0.000
WV	0.036
WI	0.019
WY	0.000
