AK	0.008
AR	0.117
CO	0.011
CT	0.008
DE	0.014
GA	0.012
ID	0.004
IL	0.012
IN	0.024
IA	0.010
KS	0.010
KY	0.016
LA	0.037
ME	0.010
MN	0.009
MS	0.011
MO	0.012
MT	0.009
NE	0.007
NV	0.013
NH	0.028
NM	0.004
NC	0.016
ND	0.012
OH	0.012
OK	0.017
PA	0.010
RI	0.021
SC	0.012
SD	0.007
TN	0.320
TX	0.123
UT	0.003
VT	0.023
VA	0.010
WV	0.005
WI	0.007
WY	0.016
